,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
3568,NCD07,OUT035,1775.21154405
3569,FDS02,OUT018,2938.0083854
3570,DRN59,OUT018,688.220765088
3571,DRB24,OUT013,2531.62578138
3572,FDP37,OUT027,3362.42068154
3573,DRB01,OUT018,2747.56726269
3574,FDR47,OUT046,3153.33224428
3575,NCM31,OUT010,347.303697637
3576,NCF06,OUT027,6098.91399939
3577,NCV17,OUT027,3351.82070551
3578,FDS10,OUT049,3045.78845017
3579,FDN52,OUT035,1396.77714959
3580,FDZ48,OUT013,1871.86313368
3581,FDJ48,OUT049,4292.51989971
3582,DRB13,OUT027,4995.17880591
3583,FDV59,OUT017,3728.63052687
3584,FDL32,OUT035,1760.2162687
3585,FDZ12,OUT035,2220.60955947
3586,NCR06,OUT027,1164.56019694
3587,FDP51,OUT017,2027.73824536
3588,FDY22,OUT013,2422.42236526
3589,FDZ38,OUT049,2983.81802518
3590,NCO54,OUT035,911.847907397
3591,FDR23,OUT035,2822.48052233
3592,FDM38,OUT049,836.748259274
3593,FDS25,OUT013,1849.35881979
3594,FDZ22,OUT013,1391.80635567
3595,FDZ20,OUT019,523.015652359
3596,FDD45,OUT010,219.02406026
3597,FDN03,OUT049,4263.37826981
3598,NCW30,OUT046,3961.22055914
3599,FDY24,OUT027,1752.99552103
3600,FDJ26,OUT019,509.899313398
3601,FDM15,OUT049,2539.94401408
3602,NCW54,OUT027,1663.09248048
3603,FDA23,OUT045,1624.0686557
3604,FDA39,OUT019,150.530130954
3605,FDZ12,OUT017,2361.35376124
3606,NCB42,OUT046,1966.78465253
3607,FDL16,OUT046,757.468345942
3608,FDO24,OUT019,396.587503669
3609,NCP42,OUT046,3184.81454984
3610,FDR19,OUT018,2152.19655539
3611,DRL01,OUT045,3718.90848162
3612,FDV37,OUT046,3172.64700225
3613,FDI41,OUT010,354.884413248
3614,FDF58,OUT049,864.458637225
3615,NCF43,OUT018,1967.60899925
3616,FDN02,OUT049,3362.99564325
3617,NCP41,OUT035,1689.38189342
3618,NCY17,OUT027,1386.79488227
3619,FDL58,OUT027,5996.97771087
3620,NCA30,OUT027,5055.77025942
3621,FDE46,OUT018,2210.82401198
3622,FDY38,OUT035,3832.19216536
3623,NCH29,OUT027,2546.11513644
3624,FDO20,OUT045,3969.15681907
3625,FDP44,OUT018,1440.95935159
3626,FDM02,OUT027,2429.25205543
3627,FDJ14,OUT027,2286.48251501
3628,FDH04,OUT010,222.646019319
3629,DRK23,OUT046,4052.61380176
3630,NCW05,OUT046,1714.8734446
3631,FDF12,OUT049,2390.61513742
3632,FDL51,OUT019,509.899313398
3633,FDN03,OUT018,3515.40701084
3634,DRJ37,OUT049,2500.18626442
3635,FDM12,OUT019,494.583127865
3636,FDA16,OUT045,3559.56283454
3637,NCB07,OUT017,3169.01615725
3638,NCI17,OUT019,245.096940038
3639,FDR51,OUT046,2467.79481873
3640,FDJ55,OUT045,3724.53224929
3641,NCZ17,OUT013,629.955756965
3642,FDU25,OUT013,844.842063765
3643,NCG18,OUT045,1647.63142675
3644,DRM11,OUT017,4045.69546777
3645,FDH16,OUT035,1445.20746251
3646,FDZ04,OUT018,803.711818575
3647,NCX53,OUT035,2269.04790065
3648,FDX38,OUT027,1410.78262406
3649,FDX09,OUT046,2855.2666554
3650,NCW05,OUT018,1497.20411496
3651,NCS41,OUT017,3138.93354611
3652,FDI26,OUT046,2882.96403155
3653,NCZ41,OUT027,3284.45458607
3654,NCK06,OUT046,2055.34857425
3655,FDX23,OUT027,2561.70001529
3656,NCA42,OUT046,2539.71428187
3657,FDC20,OUT049,836.737432195
3658,DRC49,OUT018,2052.66698078
3659,FDX01,OUT013,1944.14528098
3660,FDC08,OUT045,3623.83764793
3661,FDC02,OUT017,4096.46377378
3662,FDK10,OUT045,2956.46020869
3663,DRC24,OUT013,2537.46291206
3664,FDW16,OUT019,254.541031163
3665,NCU06,OUT018,3305.76725849
3666,DRA59,OUT045,3081.40980408
3667,FDR24,OUT019,249.864115358
3668,DRL35,OUT018,639.501280844
3669,FDA49,OUT013,1330.50644946
3670,NCC55,OUT046,638.657956967
3671,DRD24,OUT019,347.78715025
3672,NCE55,OUT049,3002.23237438
3673,FDT33,OUT045,2889.93306748
3674,NCT53,OUT013,2617.58146116
3675,FDS26,OUT046,4090.61171569
3676,FDL22,OUT018,1307.57207138
3677,FDP44,OUT017,1730.09755923
3678,FDC52,OUT018,2191.13736929
3679,FDI53,OUT010,404.915171914
3680,FDZ23,OUT046,3074.49815981
3681,NCT18,OUT013,3232.31823366
3682,FDR13,OUT046,1941.94831707
3683,FDB09,OUT010,297.643459668
3684,FDZ60,OUT013,1773.35067124
3685,FDB11,OUT046,3643.64670033
3686,FDC10,OUT018,1718.5119077
3687,FDW56,OUT035,3137.45167035
3688,FDK14,OUT027,2343.5218945
3689,DRE27,OUT027,2583.15452009
3690,FDA38,OUT017,4140.15072802
3691,FDT11,OUT045,3090.45118836
3692,FDP15,OUT035,3998.83126646
3693,FDV27,OUT035,1421.96382619
3694,FDS36,OUT027,2801.79683127
3695,FDY40,OUT027,1385.02552993
3696,NCF19,OUT049,783.020474982
3697,FDF53,OUT045,2981.54161006
3698,FDS14,OUT027,4119.7470772
3699,FDE56,OUT046,989.686539216
3700,FDZ19,OUT035,2880.42229601
3701,FDZ46,OUT013,1834.94527861
3702,FDR16,OUT046,3537.43995838
3703,FDG29,OUT018,616.771551025
3704,NCE30,OUT017,3764.76309324
3705,FDZ40,OUT046,874.239030989
3706,FDG58,OUT018,2288.09513096
3707,DRH03,OUT013,1486.53217026
3708,FDZ47,OUT045,1595.20609805
3709,FDV04,OUT018,2323.10253939
3710,FDZ10,OUT018,1750.80335562
3711,FDG46,OUT017,1879.09106925
3712,NCF07,OUT045,1612.41054692
3713,FDY44,OUT035,3122.46763378
3714,FDB21,OUT013,4139.10589277
3715,FDS20,OUT035,3039.6622362
3716,FDS49,OUT049,1269.95813944
3717,FDX55,OUT027,5657.41973696
3718,NCQ02,OUT018,2733.82292055
3719,FDR25,OUT013,4245.5008913
3720,DRG39,OUT045,907.589485987
3721,FDB46,OUT046,3508.0486685
3722,NCC30,OUT018,2725.26778546
3723,FDE58,OUT035,2054.99738297
3724,FDC05,OUT019,500.674255781
3725,FDY15,OUT046,2580.86299336
3726,FDG14,OUT046,2428.59900428
3727,FDL08,OUT049,4300.10713141
3728,FDQ47,OUT013,598.247973304
3729,FDN12,OUT035,1736.63614778
3730,FDW10,OUT013,3003.74318271
3731,FDD02,OUT035,1975.43571761
3732,FDX35,OUT010,564.255657369
3733,FDT35,OUT046,2837.56251408
3734,DRN47,OUT019,448.093357003
3735,FDB11,OUT010,534.204073601
3736,FDN20,OUT045,2885.41926339
3737,FDB59,OUT035,3131.54236951
3738,FDJ58,OUT045,2906.20214092
3739,FDU60,OUT046,2850.14043131
3740,FDS03,OUT049,963.015280579
3741,FDU40,OUT019,496.381557601
3742,DRH15,OUT049,757.799103442
3743,FDD04,OUT027,4002.7105028
3744,FDQ01,OUT046,4044.66581733
3745,FDF28,OUT035,2086.54841627
3746,FDD22,OUT010,269.710623579
3747,FDY19,OUT046,2024.87691457
3748,FDN33,OUT035,1509.45862591
3749,FDV36,OUT035,2123.09660053
3750,FDW01,OUT010,374.101267661
3751,FDJ28,OUT049,3236.90927727
3752,FDB17,OUT035,2961.30058835
3753,FDM40,OUT049,2227.33611229
3754,FDV46,OUT045,2216.30129488
3755,FDQ44,OUT049,2107.38548578
3756,NCD42,OUT046,636.843398269
3757,DRH37,OUT046,2796.4469704
3758,FDR10,OUT018,2477.80128714
3759,NCD06,OUT027,1357.91885863
3760,FDI53,OUT046,2704.58351881
3761,FDG16,OUT035,3589.21687555
3762,DRB25,OUT046,1709.1827328
3763,FDY09,OUT046,2843.60381781
3764,FDX48,OUT045,2503.09296405
3765,FDC03,OUT010,529.955512795
3766,FDT47,OUT035,1546.99615804
3767,FDW44,OUT027,4677.57435473
3768,FDT24,OUT017,1261.51051102
3769,FDT12,OUT019,512.50602046
3770,NCS38,OUT035,1852.7614825
3771,FDO39,OUT035,3052.77873563
3772,FDA13,OUT046,643.340821016
3773,FDO48,OUT035,3734.62481914
3774,DRJ01,OUT017,2578.10081662
3775,FDD53,OUT018,589.183912005
3776,NCT05,OUT049,4346.28694989
3777,FDQ51,OUT045,735.315148313
3778,FDU60,OUT013,2642.62644117
3779,FDC59,OUT046,979.81446624
3780,FDP36,OUT035,842.212855263
3781,NCM19,OUT017,1788.71330056
3782,FDL16,OUT035,739.252841771
3783,FDE50,OUT018,2761.81349376
3784,NCR18,OUT013,715.390129902
3785,NCD30,OUT035,1591.41270993
3786,FDH31,OUT013,1648.64594858
3787,FDD56,OUT019,429.195603956
3788,FDC47,OUT049,3744.33660408
3789,FDZ21,OUT045,1536.44979325
3790,FDM01,OUT049,1674.72704408
3791,FDF24,OUT013,1293.61189926
3792,FDW23,OUT017,610.248503237
3793,FDY52,OUT018,791.483909373
3794,DRH37,OUT027,4400.09845453
3795,DRO47,OUT027,3024.0681249
3796,FDR25,OUT049,4120.3763264
3797,FDQ24,OUT027,6015.18198931
3798,DRJ51,OUT018,3361.14852787
3799,NCU06,OUT035,3803.22090772
3800,NCV18,OUT018,1246.60735006
3801,NCC06,OUT027,3330.11056761
3802,FDZ01,OUT018,1484.40536054
3803,FDT14,OUT017,2049.14446652
3804,FDD11,OUT019,518.705660995
3805,FDN09,OUT017,4102.41637552
3806,NCO18,OUT010,435.758377888
3807,FDZ50,OUT045,3024.18306164
3808,FDS44,OUT013,4090.48886435
3809,FDI36,OUT045,3100.81563425
3810,FDA26,OUT010,560.227177299
3811,NCY53,OUT049,1843.52992083
3812,FDF32,OUT049,3204.12118607
3813,FDF59,OUT010,311.826371762
3814,FDB20,OUT046,1264.99705627
3815,DRH11,OUT035,927.80778326
3816,FDT03,OUT049,3102.32128961
3817,NCH06,OUT035,3998.57877117
3818,FDR55,OUT049,3258.58977598
3819,FDI10,OUT035,2916.16764229
3820,FDZ12,OUT045,2163.42439409
3821,FDM12,OUT049,3220.69449647
3822,DRB25,OUT045,1669.1088239
3823,NCS41,OUT013,3221.12948566
3824,NCT53,OUT049,2846.85214927
3825,NCD55,OUT013,639.766162397
3826,FDY08,OUT049,2244.6683801
3827,NCP55,OUT049,833.383260036
3828,FDA33,OUT013,2521.74578924
3829,FDQ33,OUT013,2547.67475629
3830,FDE45,OUT027,5052.94663509
3831,FDT26,OUT013,2093.08515153
3832,NCV53,OUT049,4252.34003822
3833,FDK60,OUT027,2568.67487224
3834,NCJ29,OUT046,1356.75150195
3835,FDI15,OUT045,4007.04471449
3836,FDX21,OUT013,1791.84508437
3837,FDV49,OUT019,523.996492699
3838,DRO59,OUT046,1272.0881824
3839,FDZ14,OUT045,2013.91203648
3840,FDP32,OUT027,3312.65576078
3841,FDC33,OUT017,3267.47539808
3842,FDT14,OUT010,283.439930738
3843,NCN54,OUT027,2215.4176158
3844,FDR57,OUT027,4186.55004588
3845,DRK12,OUT046,627.622268504
3846,FDX52,OUT049,3266.7824278
3847,FDX08,OUT010,457.13594075
3848,FDP10,OUT010,253.257649977
3849,NCP50,OUT045,1242.23939755
3850,NCL06,OUT013,4332.73820726
3851,FDP25,OUT013,3663.40684171
3852,FDE53,OUT013,1706.06759397
3853,FDL27,OUT017,1049.48162562
3854,FDC35,OUT049,3453.43114802
3855,DRJ47,OUT010,410.339038075
3856,FDD16,OUT018,1085.05820597
3857,NCN42,OUT049,2427.77840983
3858,FDC38,OUT027,3612.86363156
3859,NCO07,OUT045,3576.3104998
3860,FDQ20,OUT049,670.718307374
3861,FDI32,OUT046,1889.06777791
3862,FDN20,OUT010,412.023746697
3863,DRJ51,OUT027,5994.68165898
3864,FDU08,OUT045,1576.55315694
3865,DRN37,OUT019,398.131188005
3866,FDD05,OUT010,285.392236361
3867,FDW15,OUT046,2539.73119924
3868,FDI52,OUT046,2111.79641253
3869,DRM11,OUT049,4339.46045762
3870,NCO06,OUT045,618.68523998
3871,FDU38,OUT049,3278.05012258
3872,FDU59,OUT018,2371.82899494
3873,FDJ10,OUT046,2204.61715961
3874,FDM13,OUT049,2133.25836215
3875,NCJ30,OUT019,418.29896955
3876,FDM45,OUT018,1735.47927482
3877,FDP36,OUT045,803.796373335
3878,NCD30,OUT010,231.554287152
3879,FDN48,OUT017,1482.76511486
3880,FDY32,OUT049,2822.27777662
3881,FDU47,OUT046,2195.47302329
3882,FDF17,OUT019,493.859115894
3883,FDP34,OUT017,2597.51383985
3884,FDA47,OUT049,2855.88238888
3885,DRD27,OUT027,2603.64478488
3886,FDW38,OUT045,903.949055102
3887,FDZ15,OUT019,307.349913744
3888,FDZ03,OUT027,5116.18387041
3889,NCN19,OUT049,3244.05851564
3890,FDG02,OUT035,3068.61703441
3891,FDS31,OUT035,3075.4983238
3892,FDW43,OUT019,500.391659349
3893,FDZ47,OUT010,245.721946222
3894,FDO57,OUT017,2685.84919245
3895,NCL07,OUT013,628.64580692
3896,NCV42,OUT013,1814.58540083
3897,FDP40,OUT017,1836.94994917
3898,FDP48,OUT019,491.670185463
3899,FDH21,OUT017,2624.40088032
3900,NCP02,OUT049,848.439163907
3901,FDK24,OUT049,759.374747043
3902,FDC41,OUT045,1206.92407386
3903,FDF08,OUT017,1354.61353612
3904,FDO49,OUT017,799.673269053
3905,FDS56,OUT027,6110.22730303
3906,FDX46,OUT018,781.401941452
3907,FDQ07,OUT013,3614.45204517
3908,FDC32,OUT010,216.49912682
3909,FDT21,OUT019,507.238241253
3910,FDG58,OUT045,2512.32677099
3911,FDW14,OUT049,1342.21542582
3912,DRA12,OUT027,3793.15089846
3913,FDV27,OUT013,1428.85849146
3914,DRD25,OUT013,1833.63412989
3915,DRF48,OUT027,5016.71575596
3916,FDX24,OUT017,1466.72481152
3917,DRJ51,OUT046,3590.06196929
3918,FDE45,OUT045,2978.94185811
3919,FDE14,OUT046,1655.83084183
3920,FDG53,OUT045,2160.43288435
3921,FDT08,OUT046,2491.46570061
3922,DRC27,OUT027,6103.22432819
3923,FDG20,OUT035,2786.64015781
3924,FDC21,OUT046,1732.40814225
3925,FDV31,OUT018,2610.65900354
3926,FDB58,OUT045,2204.93043371
3927,FDV23,OUT046,2056.33171609
3928,FDA25,OUT019,272.781293377
3929,FDC15,OUT046,2665.14259031
3930,FDU47,OUT049,2251.17677169
3931,FDE23,OUT013,731.243352512
3932,FDS08,OUT013,2951.56381976
3933,FDW03,OUT027,2767.82482361
3934,FDJ60,OUT018,2408.02373907
3935,FDM34,OUT017,2186.67970571
3936,FDW33,OUT013,1742.04844954
3937,FDZ40,OUT013,793.264924438
3938,FDE33,OUT018,1163.261599
3939,NCC06,OUT010,312.728876449
3940,FDU11,OUT046,1991.82420673
3941,FDL44,OUT017,2693.44740611
3942,NCZ29,OUT017,2156.51135701
3943,FDG28,OUT010,564.315093303
3944,FDL12,OUT018,774.575100305
3945,FDD52,OUT017,1752.37344543
3946,FDO15,OUT013,1115.90964923
3947,NCN29,OUT027,1411.76022604
3948,FDW36,OUT013,1751.35236597
3949,FDB21,OUT046,3910.93836994
3950,FDZ28,OUT013,2194.35900811
3951,FDY10,OUT035,1890.32917108
3952,DRG39,OUT017,838.309835417
3953,FDN28,OUT013,1718.98736666
3954,FDV15,OUT035,1667.19938996
3955,DRI13,OUT035,3668.14125787
3956,FDH20,OUT046,1526.5937716
3957,FDY51,OUT013,3591.25635912
3958,FDE16,OUT013,3373.01928973
3959,FDX40,OUT018,580.589620732
3960,FDC48,OUT018,1216.42644601
3961,FDS14,OUT046,2463.58552421
3962,FDX56,OUT017,3688.53488056
3963,FDI10,OUT046,2910.56887296
3964,FDI14,OUT013,2345.45079441
3965,DRM48,OUT013,606.33226266
3966,NCH07,OUT027,4235.80239768
3967,FDY26,OUT013,3436.33538103
3968,FDD02,OUT027,3089.23757505
3969,FDM12,OUT046,3082.0699878
3970,DRF01,OUT010,357.901734797
3971,FDV36,OUT046,2138.76102641
3972,DRI59,OUT013,3749.67243835
3973,FDV03,OUT018,2294.38559685
3974,FDO39,OUT017,3203.3568231
3975,NCB07,OUT018,2896.66207134
3976,FDH38,OUT027,3023.66338705
3977,FDZ13,OUT035,793.347731877
3978,NCZ30,OUT046,2053.61091799
3979,NCA06,OUT035,626.901920822
3980,FDB04,OUT049,1350.08491114
3981,FDN50,OUT013,1424.28416527
3982,NCG06,OUT049,4242.81620379
3983,NCY17,OUT018,674.577984152
3984,FDC23,OUT046,2894.19478116
3985,FDK33,OUT049,3519.02418876
3986,FDR03,OUT049,3508.14874833
3987,FDZ07,OUT045,998.418712654
3988,FDO38,OUT013,1219.86474902
3989,FDS59,OUT046,1743.90923936
3990,DRM11,OUT019,520.079162606
3991,FDX52,OUT027,5177.94342143
3992,DRJ35,OUT018,782.912098591
3993,NCP53,OUT046,3957.16633429
3994,FDW15,OUT019,360.381927715
3995,DRI47,OUT045,2317.21250481
3996,DRZ11,OUT035,2028.32423769
3997,FDS02,OUT013,3135.02584408
3998,DRD49,OUT018,3390.19220374
3999,FDW38,OUT049,821.491929275
4000,FDR21,OUT019,436.350452924
4001,FDE40,OUT013,918.04031779
4002,FDI02,OUT045,1762.97683092
4003,FDQ04,OUT045,672.426567685
4004,FDY14,OUT017,4066.07929965
4005,NCT54,OUT046,1558.43360393
4006,DRD25,OUT017,1776.93338854
4007,DRE01,OUT045,3837.51048193
4008,FDJ12,OUT010,539.584819439
4009,NCZ05,OUT049,1658.34307152
4010,DRB25,OUT019,270.168604082
4011,NCC31,OUT045,2593.28210081
4012,FDM16,OUT045,1260.06491465
4013,DRG11,OUT049,1670.52162077
4014,FDV24,OUT027,4089.74616447
4015,FDV43,OUT046,724.179208381
4016,FDG05,OUT018,2286.73448917
4017,FDV23,OUT010,300.462759819
4018,FDI58,OUT018,1339.52063203
4019,FDQ11,OUT017,4047.76905718
4020,FDC05,OUT027,5260.57976433
4021,FDF40,OUT013,4385.02898786
4022,FDU02,OUT018,3330.61532177
4023,FDT32,OUT013,3176.15586708
4024,NCF06,OUT017,4019.08868241
4025,FDT46,OUT013,771.213044621
4026,FDR58,OUT010,225.676109671
4027,FDY04,OUT046,2792.25445822
4028,FDT58,OUT045,2778.80291473
4029,FDE46,OUT049,2558.4526193
4030,DRH11,OUT017,860.352562827
4031,DRI51,OUT046,2861.66807161
4032,FDC35,OUT017,3611.32160715
4033,FDP45,OUT035,4000.42467399
4034,FDC45,OUT017,2821.83632735
4035,FDU01,OUT045,3007.33958322
4036,FDJ53,OUT010,286.285303699
4037,FDJ46,OUT017,2861.91112672
4038,FDX07,OUT013,3159.69920113
4039,NCI30,OUT049,4207.44661192
4040,FDE47,OUT027,3274.48214085
4041,FDV48,OUT045,1298.32572003
4042,FDN16,OUT019,267.719914719
4043,FDM52,OUT013,2501.30330542
4044,FDA32,OUT027,5470.85903164
4045,FDH05,OUT017,3882.881144
4046,FDW25,OUT010,214.436327366
4047,FDQ09,OUT046,1897.69738827
4048,NCM17,OUT010,144.521927885
4049,DRM59,OUT046,2414.17498302
4050,FDV47,OUT027,2335.91851158
4051,DRE15,OUT035,1212.91932767
4052,FDS25,OUT010,259.203967906
4053,NCZ05,OUT018,1488.50230829
4054,NCV05,OUT019,381.02068121
4055,DRM37,OUT046,3135.36153389
4056,FDV58,OUT027,5129.94563953
4057,FDN22,OUT027,6035.02547768
4058,NCO06,OUT049,629.827209823
4059,FDT56,OUT019,182.809601464
4060,FDM02,OUT013,1348.52339241
4061,FDA09,OUT046,2906.04534488
4062,NCC06,OUT035,2117.55234285
4063,NCL54,OUT049,2992.31821086
4064,NCB55,OUT017,918.785824147
4065,FDB12,OUT017,1748.19961147
4066,NCA54,OUT049,3045.79619459
4067,NCS38,OUT049,1948.58652984
4068,FDC02,OUT049,4269.24309193
4069,FDK44,OUT019,410.53136048
4070,FDE16,OUT035,3482.79241965
4071,NCS05,OUT035,2098.19780044
4072,FDZ59,OUT045,2757.22619798
4073,FDI20,OUT017,3731.45016167
4074,FDQ14,OUT046,2422.25342637
4075,FDF53,OUT017,3032.81956452
4076,FDW25,OUT017,1387.90215472
4077,NCQ43,OUT010,255.098767821
4078,FDX52,OUT013,3123.33381105
4079,FDE28,OUT045,3682.78849924
4080,FDN15,OUT017,2301.3514012
4081,FDO28,OUT017,2027.18438568
4082,FDQ33,OUT045,2528.37096936
4083,FDM22,OUT010,177.085263181
4084,FDJ03,OUT017,753.715854038
4085,FDI16,OUT045,906.506009336
4086,FDI09,OUT027,5999.11866949
4087,FDX55,OUT013,3582.1489533
4088,FDS23,OUT027,3440.08060842
4089,DRC12,OUT045,2981.91187401
4090,FDH41,OUT049,3514.53599906
4091,FDN01,OUT013,2846.96759518
4092,FDV55,OUT045,2347.39198954
4093,NCJ19,OUT013,801.256874129
4094,NCY29,OUT010,170.018305888
4095,FDP03,OUT018,1731.38457536
4096,FDZ52,OUT045,1744.50421072
4097,FDH31,OUT010,256.912763689
4098,FDQ19,OUT018,3458.49845057
4099,FDS15,OUT035,1676.71489624
4100,FDN32,OUT017,3087.0298413
4101,FDH32,OUT049,1588.0109814
4102,FDF33,OUT017,1756.77804568
4103,FDJ22,OUT046,3054.22286798
4104,FDG56,OUT010,172.331560825
4105,FDC05,OUT046,3157.00400067
4106,FDK09,OUT013,3914.33758998
4107,NCV29,OUT045,2930.81428703
4108,NCC43,OUT019,515.876187913
4109,NCA42,OUT049,2601.65832165
4110,FDC10,OUT046,1992.01076425
4111,FDC16,OUT013,1338.71384934
4112,NCL17,OUT013,2352.70313098
4113,FDA51,OUT035,1884.34508862
4114,FDW01,OUT017,2462.35671674
4115,NCF30,OUT045,2063.08953921
4116,FDN49,OUT013,649.482707749
4117,FDY20,OUT045,1429.29029509
4118,FDC15,OUT045,2572.31314332
4119,FDY24,OUT046,881.335840955
4120,NCG43,OUT017,1528.05585208
4121,FDA48,OUT013,3648.51766586
4122,NCF55,OUT017,603.01031502
4123,FDL38,OUT049,1354.4618042
4124,NCQ29,OUT018,3573.64897711
4125,FDC34,OUT017,2622.62171251
4126,FDP36,OUT027,1471.09645876
4127,FDN50,OUT010,228.061746981
4128,FDO23,OUT049,1447.55717591
4129,FDT56,OUT013,828.759069548
4130,FDT13,OUT027,5124.85285139
4131,FDZ03,OUT013,3169.07260963
4132,FDQ03,OUT010,541.067888052
4133,FDU44,OUT045,2773.90661095
4134,FDD03,OUT049,3766.01624012
4135,NCH30,OUT013,1848.38752988
4136,FDS60,OUT010,445.297384417
4137,FDG08,OUT046,2849.29660917
4138,FDX38,OUT017,748.189151164
4139,FDD22,OUT017,1871.77804356
4140,FDW51,OUT013,3400.82213864
4141,FDL09,OUT017,2734.37458281
4142,FDZ60,OUT045,1705.324203
4143,NCH07,OUT046,2688.59694062
4144,NCQ41,OUT049,3210.32734936
4145,FDW04,OUT049,2086.30991841
4146,FDI08,OUT027,6106.24782457
4147,FDR19,OUT019,358.396774153
4148,FDV13,OUT046,1324.1992505
4149,FDB52,OUT017,4148.29034003
4150,FDZ48,OUT027,2877.58772209
4151,NCO14,OUT049,758.894856209
4152,FDZ50,OUT013,3186.94024835
4153,FDN27,OUT019,291.967168214
4154,FDQ60,OUT013,2035.17329452
4155,FDR49,OUT017,740.062594959
4156,DRJ35,OUT027,1728.12690737
4157,DRI49,OUT017,1315.29799752
4158,FDB47,OUT017,3761.07777438
4159,FDP37,OUT010,309.085314399
4160,FDR26,OUT049,2910.93969443
4161,FDY31,OUT019,347.046283356
4162,FDC11,OUT045,1467.94057098
4163,DRP47,OUT035,4091.77212018
4164,NCY54,OUT018,2552.60600986
4165,FDR27,OUT046,2139.94156124
4166,FDQ21,OUT019,311.998824108
4167,NCQ29,OUT035,4092.14052648
4168,FDJ02,OUT046,2441.50719538
4169,FDE21,OUT018,1579.1531226
4170,FDM39,OUT046,2891.52469027
4171,FDZ01,OUT017,1701.99463032
4172,NCB19,OUT018,1283.7050562
4173,FDU03,OUT046,2942.91390195
4174,FDP27,OUT049,3233.94314818
4175,DRF01,OUT045,2419.86641075
4176,FDM03,OUT049,1696.62509021
4177,FDV01,OUT046,2549.05794172
4178,FDS16,OUT046,2450.43558086
4179,FDO45,OUT035,1454.0123548
4180,NCX06,OUT035,3021.76886542
4181,FDP13,OUT046,669.668163075
4182,NCR38,OUT018,3509.79158421
4183,FDA01,OUT013,826.153879299
4184,FDT26,OUT017,2026.44982054
4185,FDD44,OUT027,6075.80047884
4186,FDB26,OUT013,787.944621528
4187,FDP45,OUT019,507.335769761
4188,NCP55,OUT046,913.601541173
4189,FDT23,OUT017,1305.31439744
4190,FDO51,OUT045,698.217608538
4191,FDA44,OUT046,912.912953701
4192,NCJ31,OUT018,3418.1839354
4193,FDX37,OUT045,1597.70944427
4194,NCD18,OUT049,3846.18644173
4195,FDN40,OUT027,4129.4516322
4196,FDL33,OUT017,3281.56632979
4197,DRF48,OUT035,3046.59239068
4198,FDW08,OUT035,1664.66513238
4199,FDX39,OUT018,3198.16736842
4200,FDB38,OUT049,2861.1526419
4201,FDY46,OUT018,2713.15171162
4202,NCB06,OUT049,2731.73035614
4203,FDA34,OUT035,3017.15908782
4204,FDA35,OUT045,2036.34798006
4205,FDQ07,OUT035,3683.59799441
4206,FDU32,OUT045,2027.32911777
4207,FDU26,OUT013,2089.47363297
4208,FDU13,OUT010,360.265349307
4209,FDO09,OUT035,4045.69548316
4210,FDW03,OUT019,276.652163667
4211,FDB38,OUT013,2563.8312689
4212,FDL26,OUT010,380.373740385
4213,NCN43,OUT045,2044.35742961
4214,FDH08,OUT045,3729.43857501
4215,NCC31,OUT019,395.30723574
4216,FDH14,OUT035,2223.48400253
4217,FDL40,OUT017,1609.87381388
4218,FDD20,OUT035,2063.88879959
4219,NCV53,OUT035,4083.51167227
4220,FDD16,OUT045,1148.80007852
4221,FDP24,OUT035,2050.23186889
4222,FDQ25,OUT045,2907.92172647
4223,FDM38,OUT035,884.303639582
4224,NCT18,OUT010,443.96874206
4225,FDM34,OUT049,2164.43052711
4226,DRH37,OUT010,404.472112325
4227,NCE07,OUT013,2445.18959238
4228,FDG12,OUT013,2000.38869877
4229,FDB59,OUT010,492.955669247
4230,FDS10,OUT018,2725.26778546
4231,FDN21,OUT010,391.326745411
4232,FDM02,OUT045,1387.377988
