Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRI49,OUT013,1286.909768
DRI59,OUT046,3596.673794
DRC36,OUT049,3021.749555
FDS15,OUT019,271.0957619
FDI07,OUT018,2911.356789
FDZ15,OUT018,1682.99052
NCX41,OUT027,5273.946181
NCO29,OUT019,408.8852332
FDF57,OUT013,2699.692955
FDI33,OUT035,1478.167572
DRJ47,OUT049,2994.233424
FDB34,OUT046,1366.332514
FDY22,OUT027,3986.777371
DRL11,OUT017,2555.655407
FDY46,OUT035,2998.146144
FDG17,OUT013,4289.67949
FDE52,OUT018,1280.950426
DRP47,OUT027,6046.509397
FDO01,OUT010,305.3417942
FDL09,OUT046,2828.719678
FDR57,OUT013,2570.786481
DRD37,OUT035,781.4387169
FDQ36,OUT027,1236.921999
FDL33,OUT049,3232.038432
FDL48,OUT045,777.6928072
FDL28,OUT049,3946.642157
NCN29,OUT046,761.251993
FDO13,OUT035,2786.652902
FDB38,OUT045,2824.604074
FDI36,OUT035,3165.469471
FDI58,OUT035,1493.445021
FDH22,OUT018,1828.216264
FDQ27,OUT013,1763.324349
FDT33,OUT046,2806.383825
FDC56,OUT045,1987.298188
FDF14,OUT046,2414.334416
FDQ39,OUT017,3233.842279
NCM43,OUT017,2684.29787
FDS46,OUT035,2060.960717
FDI22,OUT049,3438.395192
NCE43,OUT045,2913.230269
FDZ36,OUT010,502.4311669
FDR13,OUT019,295.6761432
FDP46,OUT018,1308.8381
FDW56,OUT019,472.1984543
FDB40,OUT017,2489.220047
FDM28,OUT018,2718.249348
FDV49,OUT013,4453.231356
NCS53,OUT018,2300.600016
FDO03,OUT049,3985.941613
FDT15,OUT035,3081.428256
FDD33,OUT049,3687.562106
FDX13,OUT017,4173.555554
FDH60,OUT013,3095.532084
DRH51,OUT046,1318.716554
NCL07,OUT049,706.8398249
FDW51,OUT045,3548.223537
FDF21,OUT019,492.7229362
FDH26,OUT019,345.1874104
FDJ03,OUT049,792.2139066
FDU35,OUT017,1645.76445
DRL01,OUT018,3347.206482
FDE59,OUT045,632.9733323
FDI60,OUT035,1004.791312
DRH39,OUT035,1232.658505
FDK36,OUT049,788.2013528
FDN52,OUT045,1392.098596
FDU12,OUT017,4062.693631
NCT05,OUT027,6084.557163
FDS37,OUT027,3025.002954
FDK24,OUT017,740.062595
DRF36,OUT013,3072.222784
FDN46,OUT010,260.288964
NCN06,OUT045,2715.845083
FDD59,OUT035,1363.536529
FDM14,OUT045,1739.366116
FDO10,OUT018,751.9967802
FDU35,OUT013,1605.413326
NCA30,OUT018,2679.948423
NCO41,OUT049,1562.281595
FDI24,OUT046,2796.414355
FDZ16,OUT046,3104.092616
FDV47,OUT046,1296.614987
FDV16,OUT045,633.6964126
FDZ22,OUT035,1392.272093
FDO20,OUT010,554.6925423
FDW38,OUT013,785.3895312
FDW52,OUT045,2820.891685
FDT43,OUT019,155.4920323
NCS29,OUT045,3969.924529
NCC31,OUT017,2459.851896
FDA21,OUT017,3115.336861
FDQ55,OUT046,1957.759812
NCE54,OUT049,1161.180161
FDD45,OUT017,1488.683605
NCP17,OUT017,971.2796792
FDR47,OUT035,3117.424563
DRM35,OUT013,3023.494107
FDR47,OUT019,483.5342607
FDX19,OUT010,550.409005
FDV22,OUT027,4196.616328
FDQ46,OUT027,2826.557545
DRO47,OUT045,1816.85203
FDB44,OUT010,530.6169501
FDN02,OUT010,516.015642
FDW10,OUT045,2813.766535
FDJ41,OUT019,511.6053342
FDM50,OUT046,932.2076399
FDW10,OUT035,2860.834013
FDY48,OUT049,1670.581914
NCE30,OUT027,5331.579569
FDO04,OUT045,933.8421648
FDQ26,OUT010,168.2756756
NCX29,OUT018,2111.825651
FDE39,OUT046,1969.082912
NCR54,OUT027,5206.917542
NCP55,OUT027,1680.972702
FDX22,OUT017,3823.646653
FDI05,OUT035,1230.305107
FDC51,OUT027,3217.217081
FDC10,OUT013,2029.470803
FDJ46,OUT045,2936.39452
FDV10,OUT010,152.5095323
FDX12,OUT027,6090.789863
FDL43,OUT019,234.4482868
DRB13,OUT046,3138.43109
FDF59,OUT027,3384.786694
FDT35,OUT049,2909.303127
NCJ19,OUT035,959.6527649
FDT35,OUT018,2560.660267
FDI48,OUT046,795.3873638
DRC24,OUT019,367.0495855
NCZ05,OUT017,1705.300397
FDJ57,OUT049,3242.921515
FDX11,OUT017,3072.73121
FDE09,OUT035,1750.351415
NCK06,OUT049,2080.693844
DRE37,OUT017,3174.661849
FDV56,OUT046,1709.865546
FDY43,OUT017,2683.941742
FDV35,OUT013,2425.293443
FDF05,OUT019,523.9964927
FDA36,OUT035,3060.592148
FDS13,OUT027,6014.68498
FDU47,OUT013,2342.816441
FDI36,OUT010,529.9555128
FDH48,OUT046,1349.110032
FDZ14,OUT013,2044.196126
FDS46,OUT013,2102.726109
FDE21,OUT017,1997.425855
FDA26,OUT049,3578.69086
FDV12,OUT046,1639.53966
FDL46,OUT019,291.2414196
FDN57,OUT013,2451.993087
NCJ18,OUT017,1973.742653
FDO36,OUT045,2859.074939
FDX55,OUT018,3215.313637
FDT25,OUT019,314.6985214
FDD16,OUT049,1152.55019
NCX18,OUT013,3090.814098
NCG55,OUT018,1579.33062
NCV18,OUT049,1380.732189
NCS18,OUT035,1695.001427
FDC37,OUT045,1686.958502
FDE47,OUT046,2083.563022
DRG49,OUT019,514.3165476
FDC39,OUT049,3460.906991
FDH24,OUT019,396.5875037
FDV39,OUT027,5167.171985
NCL17,OUT045,2290.738745
NCY53,OUT035,1859.139951
FDH52,OUT013,914.4473507
NCD19,OUT018,758.4711887
FDI44,OUT046,1224.351966
DRD49,OUT027,6025.451878
FDN08,OUT035,1988.513617
FDO20,OUT027,6075.626177
FDY02,OUT046,4072.388075
FDX23,OUT045,1451.480963
FDX01,OUT017,1937.079301
FDH20,OUT027,2552.127095
NCX41,OUT017,3744.573509
FDD21,OUT027,3041.746814
DRH11,OUT019,164.0145952
DRE60,OUT018,3204.27309
FDB10,OUT013,4162.355415
FDH38,OUT013,1960.237009
NCL07,OUT018,586.6791433
FDD48,OUT046,1885.71859
NCT54,OUT027,2543.847232
FDF32,OUT027,5335.641983
DRH51,OUT045,1369.577588
DRG03,OUT035,2568.38537
NCY42,OUT019,346.0569199
FDH32,OUT017,1568.855835
NCJ06,OUT027,3076.569798
FDH47,OUT027,2563.966111
FDZ08,OUT018,1221.925292
FDK16,OUT017,1548.58548
DRG01,OUT018,1082.76502
NCM53,OUT027,2750.509813
NCB07,OUT035,3086.099045
NCZ06,OUT035,4004.445802
FDU48,OUT049,2137.572035
NCB55,OUT027,1740.325474
FDP15,OUT013,4396.164753
FDF17,OUT046,3222.48181
NCN06,OUT049,2902.122406
DRM48,OUT018,586.6791433
FDH10,OUT046,3057.309117
FDC60,OUT018,1307.696971
FDE35,OUT018,769.5007014
DRI23,OUT013,2632.096969
NCR38,OUT013,4242.332156
FDP04,OUT035,978.4220018
NCW17,OUT045,2106.495758
FDX34,OUT017,2075.145402
NCK53,OUT045,1591.134556
NCO54,OUT010,182.3903711
NCH55,OUT046,2127.041912
FDT44,OUT027,3093.026616
DRG49,OUT046,3890.168084
FDX46,OUT010,176.613862
DRG36,OUT049,2996.291387
FDU37,OUT049,1303.488062
FDK10,OUT049,3225.956473
DRF37,OUT027,6019.160909
FDC44,OUT035,1833.908934
FDP15,OUT046,3922.199857
FDZ27,OUT027,1392.410249
FDY22,OUT019,348.3780035
DRG51,OUT035,2863.45577
FDN58,OUT045,3820.549206
FDW01,OUT049,2509.255286
FDX24,OUT018,1334.083241
FDO51,OUT017,671.8374917
FDJ52,OUT027,4347.843666
NCY06,OUT010,320.0147348
FDE20,OUT018,2479.415541
FDT23,OUT010,226.2385301
FDQ51,OUT046,763.4857232
FDE35,OUT046,937.6635812
FDB46,OUT013,3435.643503
NCG19,OUT035,3775.79872
NCL06,OUT018,3549.558697
FDT36,OUT019,141.9948953
FDC56,OUT049,2062.492932
FDJ26,OUT049,3525.462567
FDZ59,OUT017,2672.992465
FDV11,OUT027,4870.229268
FDR13,OUT010,267.6257248
FDI15,OUT018,3606.399021
FDF47,OUT018,3207.652687
NCB54,OUT019,327.4886814
NCK19,OUT027,5096.773244
FDX16,OUT017,2492.911158
FDL50,OUT045,2057.839632
NCE31,OUT035,637.8743773
DRJ01,OUT049,2822.934071
FDE22,OUT013,2608.810136
FDY20,OUT019,246.4182292
NCO14,OUT045,746.3589041
NCR50,OUT017,2517.670842
DRM47,OUT017,3196.423153
FDO27,OUT010,240.8898434
FDJ20,OUT027,3331.722608
NCX17,OUT013,3992.315718
FDG59,OUT049,642.0671229
FDD52,OUT045,1715.489144
FDO48,OUT017,3875.96121
FDC59,OUT019,190.2306436
FDS15,OUT018,1518.522042
FDB47,OUT035,3698.670974
FDV14,OUT019,229.9865152
FDB27,OUT013,3102.770023
FDA35,OUT035,2071.015214
FDN51,OUT018,3546.784216
FDO39,OUT019,477.7641679
FDB28,OUT049,3239.853898
DRJ25,OUT046,777.3613555
FDH46,OUT027,2586.571849
FDI10,OUT045,2908.234733
FDU21,OUT018,585.3800877
FDD09,OUT049,3112.761279
FDD10,OUT046,2868.144177
FDN31,OUT010,498.9065964
FDA46,OUT018,2868.715133
FDM56,OUT046,1729.09527
FDF11,OUT010,557.3550617
FDS32,OUT018,1938.083697
NCM06,OUT013,2505.082835
FDZ26,OUT045,3900.37099
FDO01,OUT013,2199.395707
FDJ46,OUT049,2996.273559
FDG26,OUT019,511.6053342
FDZ38,OUT035,2908.30289
NCO55,OUT013,1754.697215
FDT60,OUT035,2023.891648
FDW37,OUT049,1389.094784
NCK42,OUT018,3177.025471
FDA45,OUT046,2750.492731
FDW55,OUT018,3541.609932
FDY44,OUT017,3257.379893
FDQ31,OUT017,1391.836776
FDM09,OUT049,3066.238227
FDH12,OUT018,1491.11249
NCQ43,OUT035,1730.188117
FDT33,OUT035,2824.980482
NCT41,OUT018,2171.533172
DRJ25,OUT010,163.7477607
NCQ41,OUT046,3141.96346
NCN17,OUT049,1639.252544
DRO35,OUT027,3002.227372
FDU27,OUT018,685.1279173
FDY43,OUT027,4556.805168
FDG46,OUT035,1931.337664
DRL49,OUT018,2039.307254
NCB55,OUT049,845.6898076
FDK28,OUT049,4316.533941
FDO49,OUT045,785.2170144
FDT03,OUT013,3135.859536
FDW33,OUT027,2753.887781
FDR02,OUT035,1747.911023
FDF50,OUT013,3076.558553
FDA40,OUT018,1269.683677
NCT53,OUT018,2477.300087
FDY60,OUT035,2235.803912
FDP44,OUT027,2727.527209
NCQ50,OUT045,3493.760738
NCC30,OUT017,3017.269031
FDQ60,OUT018,1734.697285
FDG41,OUT046,1741.354994
FDQ03,OUT046,3833.706321
FDM03,OUT045,1656.302244
FDZ51,OUT018,1321.372481
DRF51,OUT035,644.5465216
FDF39,OUT017,4111.73464
FDW52,OUT035,2800.183158
FDY22,OUT049,2449.959222
FDG14,OUT013,2459.441478
FDA57,OUT017,615.719305
FDL45,OUT019,327.3752964
FDX28,OUT046,1547.376519
NCQ54,OUT013,2862.537237
FDH40,OUT045,1339.832515
FDU52,OUT035,2585.711217
FDT60,OUT010,303.6198917
FDK08,OUT045,1591.814953
FDN04,OUT049,3172.089106
FDE50,OUT013,3175.201115
FDI16,OUT049,807.0124002
FDM50,OUT049,861.1834207
NCV30,OUT049,860.6503355
FDT44,OUT013,1983.372325
FDY60,OUT013,2423.05801
FDT56,OUT017,917.5457182
FDV58,OUT018,2837.00558
FDU04,OUT013,2053.188187
NCN05,OUT027,5069.183221
FDI53,OUT018,2373.351937
FDD34,OUT046,2809.366857
FDW47,OUT027,3265.03285
FDT51,OUT027,2922.710843
FDO27,OUT013,1571.296726
NCQ18,OUT018,1469.692787
NCW05,OUT013,1753.922772
FDI15,OUT010,555.8431003
NCH43,OUT010,541.9003587
FDT40,OUT049,2079.431237
NCG19,OUT017,3839.900171
NCM30,OUT035,664.539778
FDB38,OUT017,2566.168935
FDB22,OUT046,2436.296286
FDC58,OUT046,739.365002
NCI29,OUT013,2347.00851
FDA23,OUT010,237.3846865
DRG48,OUT013,2473.828003
FDV21,OUT013,2088.952464
NCG18,OUT019,260.6458273
FDG40,OUT045,617.2885167
FDU24,OUT018,1382.305692
FDA22,OUT049,2896.826275
FDY35,OUT046,738.4762089
FDJ15,OUT045,3099.030486
NCW18,OUT018,3366.588897
FDK56,OUT018,2682.057863
FDF44,OUT046,2123.951688
FDP51,OUT049,2065.022866
FDU22,OUT027,3087.527223
FDM28,OUT017,2949.360811
NCL42,OUT046,3854.407856
FDJ15,OUT019,483.1452471
FDI32,OUT018,1566.789438
DRL11,OUT046,2662.354433
DRO59,OUT018,1116.563052
FDA07,OUT019,314.6020161
NCO53,OUT013,3186.307506
FDO21,OUT045,3738.739504
FDW39,OUT045,2995.822423
NCV17,OUT013,2207.131736
FDE22,OUT046,2576.022927
NCB06,OUT018,2331.116579
DRF48,OUT017,3156.875456
FDB05,OUT013,4258.950522
FDP28,OUT027,6064.290718
FDP23,OUT046,3470.708122
NCS41,OUT018,2734.472587
FDS40,OUT018,580.5896207
FDA16,OUT017,3761.417309
FDN20,OUT035,2904.090611
FDF04,OUT027,6117.631952
DRG36,OUT018,2571.106092
FDW16,OUT018,1302.982556
FDU09,OUT017,846.9602994
FDW01,OUT046,2497.739678
FDB15,OUT045,4025.006444
NCJ17,OUT049,1386.042598
NCT18,OUT018,2696.325875
FDG16,OUT018,3210.717512
FDP27,OUT017,3228.307165
FDQ44,OUT027,3077.805386
FDL50,OUT027,3256.692228
FDW57,OUT027,4843.726574
FDS34,OUT013,1958.870583
NCV30,OUT035,957.9910763
FDD26,OUT018,2721.526974
FDA03,OUT045,2471.645574
FDS27,OUT018,2886.197832
FDM12,OUT013,3148.409008
NCV42,OUT027,2818.050504
NCS41,OUT046,3055.245177
FDN56,OUT018,1976.992946
DRK59,OUT046,3733.941062
NCG18,OUT046,1673.04415
NCN26,OUT017,1968.020257
FDI60,OUT027,1760.2831
NCI43,OUT049,760.1467344
NCL17,OUT049,2301.982321
FDQ19,OUT019,517.4378906
FDY43,OUT049,2928.01587
FDR36,OUT049,719.3732952
FDJ58,OUT049,3070.517144
DRY23,OUT045,738.652503
FDK26,OUT027,5129.150722
DRH03,OUT045,1498.869703
FDC10,OUT010,283.4677506
FDD23,OUT013,3207.962176
FDP32,OUT045,2016.589823
FDO31,OUT035,1345.183147
FDQ57,OUT013,2485.954826
FDX32,OUT027,3994.575256
FDC39,OUT027,5263.314785
FDU55,OUT046,4123.914705
FDL45,OUT013,2131.150002
DRK37,OUT049,3239.38249
FDK22,OUT013,3595.03252
DRG37,OUT027,4132.18598
FDK22,OUT017,3842.519991
DRH36,OUT018,1004.113248
DRC36,OUT018,2665.274941
DRE03,OUT027,1292.740634
FDF34,OUT046,3206.823733
FDZ22,OUT046,1358.481793
FDC44,OUT010,268.8030662
FDN31,OUT027,5161.975089
FDO03,OUT017,4077.691295
FDA01,OUT049,861.1834207
NCH42,OUT049,3893.522975
FDF46,OUT018,1648.020026
DRL35,OUT046,704.2863881
FDW46,OUT049,893.6763111
FDB58,OUT046,2225.923515
FDD47,OUT018,2479.15827
NCO17,OUT045,1991.763649
FDJ26,OUT017,3813.860423
FDU37,OUT045,1326.785201
